CustomerID,State,Age,Gender,Country
17823,England,19,Female,United Kingdom
14956,England,43,Male,United Kingdom
15114,England,18,Male,United Kingdom
15626,England,45,Male,United Kingdom
13829,England,70,Female,United Kingdom
Synthetic_4231,England,20,Female,United Kingdom
14088,England,35,Female,United Kingdom
Synthetic_4232,England,18,Male,United Kingdom
17510,England,35,Male,United Kingdom
18018,England,49,Male,United Kingdom
Synthetic_4236,England,50,Male,United Kingdom
Synthetic_4237,England,41,Female,United Kingdom
Synthetic_4238,England,53,Female,United Kingdom
Synthetic_4239,England,70,Male,United Kingdom
Synthetic_4240,England,65,Female,United Kingdom
Synthetic_4241,England,32,Male,United Kingdom
17202,England,18,Female,United Kingdom
Synthetic_4242,England,33,Male,United Kingdom
17390,England,25,Female,United Kingdom
Synthetic_4243,England,46,Male,United Kingdom
15957,England,22,Female,United Kingdom
17687,Scotland,38,Male,United Kingdom
Synthetic_4244,England,52,Male,United Kingdom
Synthetic_4245,England,38,Female,United Kingdom
Synthetic_4246,England,25,Male,United Kingdom
Synthetic_4247,England,57,Female,United Kingdom
Synthetic_4248,England,18,Female,United Kingdom
13692,England,35,Female,United Kingdom
15686,England,39,Female,United Kingdom
Synthetic_4249,England,40,Male,United Kingdom
Synthetic_4250,England,42,Female,United Kingdom
Synthetic_4251,England,49,Male,United Kingdom
Synthetic_4252,England,39,Female,United Kingdom
17938,England,34,Male,United Kingdom
17316,Wales,33,Female,United Kingdom
14868,Northern Ireland,30,Male,United Kingdom
Synthetic_4253,Scotland,51,Male,United Kingdom
13463,England,30,Male,United Kingdom
Synthetic_4254,England,52,Male,United Kingdom
14781,England,40,Male,United Kingdom
Synthetic_4255,England,32,Male,United Kingdom
Synthetic_4256,England,49,Female,United Kingdom
16810,England,29,Male,United Kingdom
Synthetic_4259,England,49,Female,United Kingdom
Synthetic_4262,England,43,Male,United Kingdom
Synthetic_4263,England,31,Male,United Kingdom
15688,Wales,47,Female,United Kingdom
16381,England,48,Female,United Kingdom
16676,England,57,Female,United Kingdom
15772,Scotland,54,Female,United Kingdom
15799,England,47,Male,United Kingdom
14712,England,23,Female,United Kingdom
17703,England,70,Female,United Kingdom
13516,England,18,Male,United Kingdom
Synthetic_4264,Scotland,54,Female,United Kingdom
14741,England,46,Female,United Kingdom
16069,England,22,Male,United Kingdom
Synthetic_4267,England,38,Female,United Kingdom
Synthetic_4268,England,38,Female,United Kingdom
Synthetic_4271,Wales,59,Female,United Kingdom
16996,England,29,Male,United Kingdom
Synthetic_4273,England,36,Female,United Kingdom
Synthetic_4274,England,18,Male,United Kingdom
13387,England,66,Male,United Kingdom
16141,Wales,23,Male,United Kingdom
13079,England,44,Female,United Kingdom
17026,England,38,Female,United Kingdom
13088,England,38,Female,United Kingdom
Synthetic_4306,England,52,Female,United Kingdom
Synthetic_4308,England,65,Male,United Kingdom
Synthetic_4310,Scotland,43,Male,United Kingdom
15710,England,49,Female,United Kingdom
17655,Scotland,44,Female,United Kingdom
Synthetic_4312,England,55,Female,United Kingdom
17219,England,33,Male,United Kingdom
Synthetic_4314,England,56,Male,United Kingdom
14524,England,56,Male,United Kingdom
15011,Scotland,56,Male,United Kingdom
14585,England,30,Male,United Kingdom
Synthetic_4315,England,37,Female,United Kingdom
Synthetic_4316,England,43,Female,United Kingdom
Synthetic_4317,England,19,Female,United Kingdom
14332,England,63,Male,United Kingdom
Synthetic_4318,England,39,Male,United Kingdom
17967,England,44,Female,United Kingdom
17397,England,31,Female,United Kingdom
13134,England,20,Female,United Kingdom
13840,England,30,Female,United Kingdom
Synthetic_4319,England,43,Female,United Kingdom
Synthetic_4320,England,50,Male,United Kingdom
Synthetic_4322,Northern Ireland,42,Male,United Kingdom
Synthetic_4323,England,45,Female,United Kingdom
13981,England,34,Male,United Kingdom
15608,England,47,Male,United Kingdom
Synthetic_4324,England,62,Male,United Kingdom
14617,England,50,Male,United Kingdom
18066,England,52,Female,United Kingdom
15377,England,44,Male,United Kingdom
16201,England,18,Male,United Kingdom
Synthetic_4325,England,24,Female,United Kingdom
16776,England,46,Female,United Kingdom
15501,Scotland,39,Female,United Kingdom
16916,England,46,Female,United Kingdom
13703,England,65,Female,United Kingdom
Synthetic_4326,Scotland,50,Female,United Kingdom
Synthetic_4327,England,58,Male,United Kingdom
Synthetic_4328,England,41,Male,United Kingdom
16642,England,27,Female,United Kingdom
Synthetic_4329,Wales,39,Female,United Kingdom
Synthetic_4330,England,27,Female,United Kingdom
16903,Wales,63,Female,United Kingdom
Synthetic_4331,England,51,Female,United Kingdom
15647,England,47,Male,United Kingdom
Synthetic_4332,Wales,58,Male,United Kingdom
14612,England,18,Male,United Kingdom
17038,England,48,Male,United Kingdom
16590,England,20,Male,United Kingdom
17924,England,39,Male,United Kingdom
Synthetic_4334,Wales,35,Female,United Kingdom
17483,England,49,Female,United Kingdom
13195,England,43,Female,United Kingdom
13836,England,60,Male,United Kingdom
15995,England,30,Male,United Kingdom
15257,England,50,Female,United Kingdom
14148,England,42,Male,United Kingdom
13936,England,18,Female,United Kingdom
18243,Northern Ireland,26,Male,United Kingdom
13166,England,37,Female,United Kingdom
Synthetic_4335,England,56,Male,United Kingdom
14216,Northern Ireland,46,Male,United Kingdom
13581,England,22,Male,United Kingdom
Synthetic_4336,England,37,Female,United Kingdom
16540,England,70,Male,United Kingdom
Synthetic_4338,Scotland,41,Female,United Kingdom
Synthetic_4339,England,35,Male,United Kingdom
12899,Wales,47,Male,United Kingdom
12973,England,51,Female,United Kingdom
16226,England,33,Female,United Kingdom
14945,England,47,Female,United Kingdom
13746,England,35,Male,United Kingdom
13106,England,50,Male,United Kingdom
Synthetic_4361,England,42,Female,United Kingdom
Synthetic_4362,England,47,Male,United Kingdom
18055,England,28,Female,United Kingdom
Synthetic_4363,England,27,Male,United Kingdom
Synthetic_4364,England,54,Other,United Kingdom
Synthetic_4365,England,38,Male,United Kingdom
Synthetic_4366,England,44,Male,United Kingdom
Synthetic_4367,England,35,Female,United Kingdom
Synthetic_4368,England,53,Female,United Kingdom
16491,England,30,Female,United Kingdom
Synthetic_4369,England,37,Female,United Kingdom
Synthetic_4370,Scotland,51,Female,United Kingdom
14728,England,57,Female,United Kingdom
13165,England,32,Female,United Kingdom
13263,England,69,Female,United Kingdom
16010,England,44,Male,United Kingdom
17843,England,24,Female,United Kingdom
13241,England,45,Female,United Kingdom
16024,England,34,Female,United Kingdom
17407,England,46,Female,United Kingdom
16445,England,39,Male,United Kingdom
16373,England,41,Male,United Kingdom
17260,England,26,Male,United Kingdom
13574,England,54,Male,United Kingdom
17435,Northern Ireland,22,Female,United Kingdom
16920,England,23,Female,United Kingdom
13977,England,45,Female,United Kingdom
18110,Scotland,64,Female,United Kingdom
Synthetic_4371,England,34,Male,United Kingdom
18116,England,50,Female,United Kingdom
15337,England,56,Female,United Kingdom
13898,Scotland,52,Male,United Kingdom
13565,England,35,Female,United Kingdom
16904,England,23,Female,United Kingdom
16726,England,18,Male,United Kingdom
15065,Wales,36,Female,United Kingdom
15174,England,57,Female,United Kingdom
14197,England,23,Male,United Kingdom
16193,Scotland,50,Female,United Kingdom
17981,England,25,Male,United Kingdom
15294,England,41,Male,United Kingdom
15370,England,50,Female,United Kingdom
14690,England,30,Male,United Kingdom
Synthetic_4376,Scotland,42,Female,United Kingdom
15646,England,33,Male,United Kingdom
14718,England,50,Male,United Kingdom
16241,England,43,Female,United Kingdom
Synthetic_4379,England,40,Male,United Kingdom
Synthetic_4386,Northern Ireland,63,Male,United Kingdom
17070,England,49,Female,United Kingdom
17767,England,29,Female,United Kingdom
Synthetic_4387,England,38,Female,United Kingdom
16863,Scotland,38,Female,United Kingdom
14673,England,41,Female,United Kingdom
16785,England,70,Female,United Kingdom
13363,England,45,Male,United Kingdom
15620,England,18,Male,United Kingdom
16962,England,31,Male,United Kingdom
14278,England,18,Male,United Kingdom
Synthetic_4390,England,35,Female,United Kingdom
Synthetic_4391,England,18,Female,United Kingdom
16034,England,26,Female,United Kingdom
Synthetic_4392,Wales,18,Male,United Kingdom
13578,England,45,Male,United Kingdom
13274,Northern Ireland,40,Male,United Kingdom
Synthetic_4394,England,44,Female,United Kingdom
13906,England,38,Male,United Kingdom
16757,Scotland,19,Female,United Kingdom
Synthetic_4397,England,47,Male,United Kingdom
15773,England,68,Female,United Kingdom
Synthetic_4398,Northern Ireland,46,Female,United Kingdom
15536,England,33,Female,United Kingdom
14271,England,18,Male,United Kingdom
15940,England,26,Male,United Kingdom
16639,England,46,Male,United Kingdom
14475,England,56,Female,United Kingdom
16188,England,43,Male,United Kingdom
16433,England,51,Male,United Kingdom
Synthetic_4404,England,50,Female,United Kingdom
13547,England,47,Female,United Kingdom
17000,England,30,Female,United Kingdom
14281,England,42,Female,United Kingdom
Synthetic_4405,England,27,Female,United Kingdom
15328,England,40,Female,United Kingdom
15285,England,44,Female,United Kingdom
Synthetic_4406,England,65,Male,United Kingdom
Synthetic_4407,England,20,Female,United Kingdom
Synthetic_4408,Scotland,47,Female,United Kingdom
Synthetic_4409,England,62,Male,United Kingdom
Synthetic_4410,England,51,Female,United Kingdom
16343,England,52,Male,United Kingdom
Synthetic_4411,England,48,Male,United Kingdom
16183,Scotland,59,Female,United Kingdom
13669,Scotland,23,Female,United Kingdom
16265,England,19,Female,United Kingdom
14294,England,39,Male,United Kingdom
14834,Wales,18,Female,United Kingdom
16780,Wales,58,Male,United Kingdom
13780,England,58,Male,United Kingdom
17974,England,33,Male,United Kingdom
16635,England,34,Male,United Kingdom
15170,Wales,38,Male,United Kingdom
17334,England,40,Female,United Kingdom
17934,England,41,Female,United Kingdom
Synthetic_4444,England,48,Other,United Kingdom
17821,England,37,Female,United Kingdom
Synthetic_4446,England,54,Male,United Kingdom
Synthetic_4447,Northern Ireland,46,Female,United Kingdom
13282,England,30,Female,United Kingdom
Synthetic_4448,England,60,Male,United Kingdom
Synthetic_4451,England,19,Female,United Kingdom
Synthetic_4452,England,38,Male,United Kingdom
Synthetic_4453,England,54,Male,United Kingdom
Synthetic_4454,England,29,Female,United Kingdom
13580,England,44,Female,United Kingdom
Synthetic_4455,England,48,Female,United Kingdom
Synthetic_4456,England,27,Male,United Kingdom
Synthetic_4457,England,38,Female,United Kingdom
16058,Wales,37,Female,United Kingdom
14213,Wales,31,Female,United Kingdom
12608,England,70,Male,United Kingdom
16724,England,28,Male,United Kingdom
18278,Scotland,55,Female,United Kingdom
14848,England,34,Male,United Kingdom
13833,England,23,Male,United Kingdom
15675,Wales,41,Male,United Kingdom
17951,England,49,Female,United Kingdom
Synthetic_4458,England,53,Female,United Kingdom
Synthetic_4459,Wales,63,Female,United Kingdom
Synthetic_4460,England,70,Male,United Kingdom
Synthetic_4461,England,43,Female,United Kingdom
Synthetic_4462,England,30,Male,United Kingdom
Synthetic_4463,England,46,Female,United Kingdom
14429,England,36,Male,United Kingdom
Synthetic_4465,England,53,Male,United Kingdom
17306,Northern Ireland,20,Male,United Kingdom
16876,England,70,Female,United Kingdom
14777,England,52,Female,United Kingdom
15729,England,18,Male,United Kingdom
18127,England,29,Male,United Kingdom
13359,England,52,Male,United Kingdom
Synthetic_4481,Northern Ireland,57,Female,United Kingdom
Synthetic_4482,Scotland,20,Male,United Kingdom
Synthetic_4483,England,50,Male,United Kingdom
13597,England,18,Female,United Kingdom
14206,England,38,Female,United Kingdom
17121,England,56,Male,United Kingdom
Synthetic_4503,England,31,Male,United Kingdom
13607,England,18,Female,United Kingdom
13535,Northern Ireland,42,Female,United Kingdom
13937,England,30,Male,United Kingdom
13251,England,49,Female,United Kingdom
13453,England,26,Female,United Kingdom
16016,England,28,Female,United Kingdom
Synthetic_4519,England,18,Male,United Kingdom
13523,England,42,Female,United Kingdom
Synthetic_4521,England,37,Female,United Kingdom
14733,England,22,Female,United Kingdom
Synthetic_4540,England,42,Female,United Kingdom
17276,England,55,Male,United Kingdom
Synthetic_4548,England,36,Male,United Kingdom
13310,England,44,Male,United Kingdom
17363,England,44,Female,United Kingdom
17170,England,21,Female,United Kingdom
12855,England,70,Female,United Kingdom
13215,England,32,Female,United Kingdom
15458,England,49,Male,United Kingdom
13331,England,51,Male,United Kingdom
Synthetic_4558,England,37,Female,United Kingdom
15915,England,49,Female,United Kingdom
16865,England,43,Male,United Kingdom
15336,Wales,18,Male,United Kingdom
17420,England,35,Male,United Kingdom
13500,Scotland,30,Male,United Kingdom
15233,England,33,Male,United Kingdom
13686,England,20,Female,United Kingdom
15158,Scotland,56,Male,United Kingdom
17254,England,64,Male,United Kingdom
16542,England,54,Female,United Kingdom
16178,England,59,Female,United Kingdom
13034,England,34,Male,United Kingdom
13049,England,30,Female,United Kingdom
16712,England,28,Male,United Kingdom
16050,Scotland,49,Female,United Kingdom
Synthetic_4599,England,43,Female,United Kingdom
Synthetic_4600,Wales,38,Female,United Kingdom
Synthetic_4601,Wales,59,Male,United Kingdom
13987,England,46,Female,United Kingdom
15724,England,27,Female,United Kingdom
14737,Scotland,29,Male,United Kingdom
15379,Wales,50,Male,United Kingdom
17702,England,55,Female,United Kingdom
12914,England,48,Female,United Kingdom
13258,England,68,Male,United Kingdom
14447,England,64,Female,United Kingdom
17286,England,46,Male,United Kingdom
17977,England,27,Male,United Kingdom
Synthetic_4602,England,20,Female,United Kingdom
13303,England,34,Male,United Kingdom
13172,England,51,Male,United Kingdom
13660,England,67,Male,United Kingdom
13903,England,46,Female,United Kingdom
Synthetic_4648,England,57,Male,United Kingdom
Synthetic_4649,England,36,Female,United Kingdom
Synthetic_4650,England,49,Male,United Kingdom
16228,England,52,Female,United Kingdom
13846,Northern Ireland,18,Male,United Kingdom
13646,England,33,Female,United Kingdom
Synthetic_4652,England,54,Female,United Kingdom
Synthetic_4656,England,44,Male,United Kingdom
13996,Northern Ireland,22,Male,United Kingdom
Synthetic_4696,England,18,Male,United Kingdom
Synthetic_4708,England,34,Male,United Kingdom
15560,England,38,Male,United Kingdom
16640,England,26,Female,United Kingdom
18083,England,42,Female,United Kingdom
17033,England,47,Male,United Kingdom
16931,England,50,Male,United Kingdom
14203,England,18,Male,United Kingdom
16559,England,20,Male,United Kingdom
16899,England,35,Female,United Kingdom
15996,Scotland,48,Female,United Kingdom
Synthetic_4709,England,47,Male,United Kingdom
Synthetic_4710,Scotland,47,Male,United Kingdom
Synthetic_4711,England,34,Female,United Kingdom
Synthetic_4712,England,35,Male,United Kingdom
12892,England,29,Male,United Kingdom
Synthetic_4719,Wales,51,Female,United Kingdom
Synthetic_4729,England,26,Female,United Kingdom
Synthetic_4738,England,52,Male,United Kingdom
13138,England,43,Female,United Kingdom
17084,England,39,Male,United Kingdom
14927,England,30,Female,United Kingdom
14193,England,19,Male,United Kingdom
13967,England,30,Female,United Kingdom
Synthetic_4741,England,35,Female,United Kingdom
16420,England,18,Male,United Kingdom
